MI_dir_L5_weight,MI_dir_L5_mean,MI_dir_L5_variance,MI_dir_L3_weight,MI_dir_L3_mean,MI_dir_L3_variance,MI_dir_L1_weight,MI_dir_L1_mean,MI_dir_L1_variance,MI_dir_L0.1_weight,MI_dir_L0.1_mean,MI_dir_L0.1_variance,MI_dir_L0.01_weight,MI_dir_L0.01_mean,MI_dir_L0.01_variance,H_L5_weight,H_L5_mean,H_L5_variance,H_L3_weight,H_L3_mean,H_L3_variance,H_L1_weight,H_L1_mean,H_L1_variance,H_L0.1_weight,H_L0.1_mean,H_L0.1_variance,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L5_weight,HH_L5_mean,HH_L5_std,HH_L5_magnitude,HH_L5_radius,HH_L5_covariance,HH_L5_pcc,HH_L3_weight,HH_L3_mean,HH_L3_std,HH_L3_magnitude,HH_L3_radius,HH_L3_covariance,HH_L3_pcc,HH_L1_weight,HH_L1_mean,HH_L1_std,HH_L1_magnitude,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_weight,HH_L0.1_mean,HH_L0.1_std,HH_L0.1_magnitude,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_weight,HH_L0.01_mean,HH_L0.01_std,HH_L0.01_magnitude,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L5_weight,HH_jit_L5_mean,HH_jit_L5_variance,HH_jit_L3_weight,HH_jit_L3_mean,HH_jit_L3_variance,HH_jit_L1_weight,HH_jit_L1_mean,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_mean,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L5_weight,HpHp_L5_mean,HpHp_L5_std,HpHp_L5_magnitude,HpHp_L5_radius,HpHp_L5_covariance,HpHp_L5_pcc,HpHp_L3_weight,HpHp_L3_mean,HpHp_L3_std,HpHp_L3_magnitude,HpHp_L3_radius,HpHp_L3_covariance,HpHp_L3_pcc,HpHp_L1_weight,HpHp_L1_mean,HpHp_L1_std,HpHp_L1_magnitude,HpHp_L1_radius,HpHp_L1_covariance,HpHp_L1_pcc,HpHp_L0.1_weight,HpHp_L0.1_mean,HpHp_L0.1_std,HpHp_L0.1_magnitude,HpHp_L0.1_radius,HpHp_L0.1_covariance,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_mean,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,label,device
0.0017607700501297058,0.06990858763134403,0.04136347157217976,0.0020445870864514554,0.08773641935095505,0.04795476315336542,0.0018712425484774683,0.10847522056208958,0.05100868178669113,0.0029698762053934416,0.11238459045070254,0.05253626201640794,0.015802192491617642,0.10520150807820823,0.05206859892858006,0.0017607700501297058,0.06990858763134403,0.04136347157217976,0.0020445870864514554,0.08773641935095505,0.04795476315336542,0.0018712425484774683,0.10847522056208958,0.05100868178669113,0.0029698762053934416,0.11238459045070254,0.05253626201640794,0.015802192491617642,0.10520150807820823,0.05206859892858006,0.0018273842089989425,0.06905069978723402,0.20714568543120807,0.2148896824830145,0.03258673664382205,0.4377802977070602,0.4278855190375603,0.0021355913671175348,0.08653735588652484,0.2189857601352833,0.2288488336520197,0.03608529924819106,0.3815941154237967,0.4234312073145989,0.002047065186809294,0.10571099468085107,0.2258502949757157,0.2650411532624113,0.03886480538517483,0.3485146828183391,0.40558219779752136,0.002704294711639292,0.1210531820567376,0.2258700439380576,0.2210389887234044,0.05838120724482244,0.3876439636765551,0.29010921657397604,0.013984505942399144,0.12437738,0.2256798162983561,0.20724785368794327,0.07472216019417792,0.4367704492262979,0.3599261005262917,0.0018273842089989425,3.955931694624681e-09,1.4032605270408164e-16,0.0021355913671175348,4.976945069963157e-09,1.5846210855442176e-16,0.002047065186809294,6.086924927236691e-09,1.6870722471088434e-16,0.002704294711639292,7.017854681280811e-09,2.7562983775510197e-16,0.013984505942399144,9.116115416653431e-09,7.518243467687075e-16,0.00183047870659292,0.06905069978723402,0.20714568543120807,0.2148896824830145,0.04290933498219077,0.44760117212342215,0.3702340724102554,0.002140446256588511,0.08653735588652484,0.2189857601352833,0.2288488336520197,0.04410303276122377,0.4328246814089293,0.37084195908235024,0.002057769002550773,0.10571099468085107,0.2258502949757157,0.2650411532624113,0.04571345357632119,0.4194682349170202,0.3667299353841459,0.0027192180384513352,0.1210531820567376,0.22338349742507554,0.2210389887234044,0.061490414564373236,0.4545578178673975,0.28316974808590617,0.013984505942399144,0.12437738,0.2248298309516633,0.20724785368794327,0.07485997581205596,0.5557505118541547,0.4231680434630564,0,Ecobee_Thermostat
7.723466744630203e-11,8.903587242481414e-10,7.554310166789951e-10,9.755748457988476e-08,2.0664686668156462e-06,1.8439112932289158e-06,0.00010586995487255144,0.004670882012334413,0.004097262096110965,0.002005408539705353,0.06984919001426458,0.04569253460625935,0.012118815696012277,0.09318457609947907,0.051315986114401205,7.723466744630203e-11,8.903587242481414e-10,7.554310166789951e-10,9.755748457988476e-08,2.0664686668156462e-06,1.8439112932289158e-06,0.00010586995487255144,0.004670882012334413,0.004097262096110965,0.002005408539705353,0.06984919001426458,0.04569253460625935,0.012118815696012277,0.09318457609947907,0.051315986114401205,0.0,0.0,0.0,0.01520269465240306,0.0,0.4377802977070602,0.4278855190375603,0.0,0.0,0.0,0.015739969850546737,0.0,0.3815941154237967,0.4234312073145989,0.0,0.0,0.0,0.01762610903546099,0.0,0.3485147538170725,0.4058127190359077,8.06777268647519e-06,0.0,9.9342927234051e-10,0.01762610903546099,8.615232246692966e-19,0.3994902983077209,0.37388605595819263,0.0023034192888454234,0.0,0.0,0.01762610903546099,9.470407084661762e-19,0.4474248708030867,0.38483290582081614,0.0,4.968722509521264e-08,0.0,0.0,4.9684697900268906e-08,0.0,0.0,4.967239425734655e-08,0.0,8.06777268647519e-06,4.954805871751428e-08,2.266851102040816e-18,0.0023034192888454234,4.287145379863712e-08,1.3807442326530612e-16,0.0,0.0,0.0,0.01520269465240306,0.0,0.44760117212342215,0.3702340724102554,0.0,0.0,0.0,0.015739969850546737,0.0,0.4328246814089293,0.37084195908235024,0.0,0.0,0.0,0.01762610903546099,0.0,0.4194684440315052,0.366963498836742,8.112293724780615e-06,0.0,9.824928593042155e-10,0.01762610903546099,9.07405357679527e-19,0.4828767070955606,0.36494262929257,0.0023034192888454234,0.0,0.0,0.01762610903546099,9.487874058321748e-19,0.5643531851875423,0.4447874540282976,0,Ecobee_Thermostat
6.436222301647865e-11,1.0842271525035585e-09,9.436395619921958e-10,9.005252591103713e-08,2.33579484512636e-06,2.1074620375869993e-06,0.00010423209705740216,0.004875292808656451,0.0042832441092658605,0.0020741829020819178,0.07072898304488681,0.04599114295590343,0.014573118357430082,0.0999055072236852,0.05898091094488079,6.436222301647865e-11,1.0842271525035585e-09,9.436395619921958e-10,9.005252591103713e-08,2.33579484512636e-06,2.1074620375869993e-06,0.00010423209705740216,0.004875292808656451,0.0042832441092658605,0.0020741829020819178,0.07072898304488681,0.04599114295590343,0.014573118357430082,0.0999055072236852,0.05898091094488079,0.0,0.0,0.0,0.01520269465240306,0.0,0.4377802977070602,0.4278855190375603,0.0,0.0,0.0,0.015739969850546737,0.0,0.3815941154237967,0.4234312073145989,0.0,0.0,0.0,0.01762610903546099,0.0,0.3485147538170725,0.4058127190359077,2.4925874566714265e-05,0.0,9.9342927234051e-10,0.01762610903546099,1.2174932603568303e-18,0.3994902983077209,0.37388605595819263,0.0025248371697920947,0.0,1.7245538331384338e-09,0.01762610903546099,4.7247965015785036e-18,0.4474248708030867,0.38483290582081614,0.0,3.9081081657352135e-08,0.0,0.0,3.9078554462381587e-08,0.0,0.0,3.906625081932874e-08,0.0,2.4925874566714265e-05,3.8995985906737235e-08,1.3933537414965984e-21,0.0025248371697920947,3.9647514853255763e-08,3.3424221139455776e-17,0.0,0.0,0.0,0.01520269465240306,0.0,0.44760117212342215,0.3702340724102554,0.0,0.0,0.0,0.015739969850546737,0.0,0.4328246814089293,0.37084195908235024,0.0,0.0,0.0,0.01762610903546099,0.0,0.4194684440315052,0.366963498836742,2.506342502326558e-05,0.0,9.824928593042155e-10,0.01762610903546099,1.2823332856877718e-18,0.4828767070955606,0.36494262929257,0.0025248371697920947,0.0,1.7180585890718904e-09,0.01762610903546099,3.0027557459304002e-18,0.5643531851875423,0.4447874540282976,0,Ecobee_Thermostat
0.0,0.22976999222455474,0.0,0.0,0.2300949836047077,3.6535850869639146e-15,5.7648326867373874e-08,0.2328812238029934,5.50630330092546e-06,0.0005747921087765287,0.1727186742855748,0.04518106059812888,0.011405265402291259,0.1024917033749449,0.05261092784731343,0.0,0.22976999222455474,0.0,0.0,0.2300949836047077,3.6535850869639146e-15,5.7648326867373874e-08,0.2328812238029934,5.50630330092546e-06,0.0005747921087765287,0.1727186742855748,0.04518106059812888,0.011405265402291259,0.1024917033749449,0.05261092784731343,0.0,0.2269503546099291,0.0,0.29203067476922395,0.0,0.4377802977070602,0.4278855190375603,0.0,0.2269503546099291,0.0,0.3023512687322071,0.0,0.3815941154237967,0.4234312073145989,0.0,0.2269503546099291,0.0,0.3385823785106383,0.0,0.3485147538170725,0.4058127190359077,5.161389457466917e-05,0.2233723667375887,0.058129607344684975,0.3311662236879433,0.006432348548717853,0.3994275105355727,0.3694483260304721,0.008858281934522797,0.13493632567375888,0.2241068643077448,0.23296558468085105,0.0675531898295494,0.4458952480248017,0.3808990245561172,0.0,3.888726343617682e-08,0.0,0.0,3.888473624120578e-08,0.0,0.0,3.887243259815055e-08,0.0,5.161389457466917e-05,3.813712830653762e-08,9.752071285714286e-17,0.008858281934522797,1.434115209466959e-08,1.1889300537414966e-15,0.0,0.2269503546099291,0.0,0.29203067476922395,0.0,0.44760117212342215,0.3702340724102554,0.0,0.2269503546099291,0.0,0.3023512687322071,0.0,0.4328246814089293,0.37084195908235024,0.0,0.2269503546099291,0.0,0.3385823785106383,0.0,0.4194684440315052,0.366963498836742,5.189871967655802e-05,0.2233723667375887,0.057489673115586476,0.3311662236879433,0.006774916065448146,0.4827266117268488,0.3606110507217613,0.008858281934522797,0.13493632567375888,0.2232628032220914,0.23296558468085105,0.067677783184075,0.5631181256406625,0.44137279714353306,0,Ecobee_Thermostat
0.0007022334273667852,0.032500693122722475,0.01928667205971293,0.0015137588791066573,0.06592853696337314,0.035667588733278584,0.0026623653453898377,0.11815717016511447,0.043474752721698665,0.0030523889494610697,0.1395051643666627,0.04477718659562635,0.014516221798677963,0.1036650687952839,0.05392291489655678,0.0007022334273667852,0.032500693122722475,0.01928667205971293,0.0015137588791066573,0.06592853696337314,0.035667588733278584,0.0026623653453898377,0.11815717016511447,0.043474752721698665,0.0030523889494610697,0.1395051643666627,0.04477718659562635,0.014516221798677963,0.1036650687952839,0.05392291489655678,0.0007288006040917948,0.032101858723404236,0.1414477518781814,0.10836791518603096,0.04214704149147131,0.4319694264644313,0.35707354528004825,0.001581136071698675,0.06502751432624113,0.18885864755357745,0.12189937195738634,0.04653858259835543,0.3699483237727626,0.3182699795416665,0.0029125872781530925,0.1151450508510638,0.20850523808049387,0.1617955365248227,0.04940990050649189,0.3298736186794916,0.2546328441186144,0.003179629269636392,0.1377558709929078,0.20653263112082645,0.17700267709219858,0.056572972678449227,0.3786451346105093,0.22203309976683605,0.012164623026400706,0.12854509900709218,0.2300653278060653,0.21005151368794328,0.07798779464924764,0.41969769199468576,0.3226944546080044,0.0007288006040917948,1.3325260156864564e-09,9.17477818537415e-17,0.001581136071698675,3.042195086030227e-09,2.3935801071428576e-16,0.0029125872781530925,6.409425349722119e-09,4.601195105442174e-16,0.003179629269636392,8.64696429209871e-09,5.824272044217688e-16,0.012164623026400706,1.0472712054824996e-08,8.505119232993197e-16,0.00073003475709845,0.032101858723404236,0.1414477518781814,0.10836791518603096,0.05549808628071692,0.4299555408713985,0.2950252449493277,0.0015847305050649381,0.06502751432624113,0.18885864755357745,0.12189937195738634,0.05687891401092034,0.3954199496905652,0.2608987798322441,0.0029278167870896987,0.1151450508510638,0.20850523808049387,0.1617955365248227,0.05811677610704714,0.3645642058154295,0.2137884864348958,0.0031971756733355497,0.1377558709929078,0.204258965322668,0.17700267709219858,0.059585878869356776,0.43304594508658895,0.21672202514005826,0.012164623026400706,0.12854509900709218,0.2291988251625207,0.21005151368794328,0.07813163331877486,0.5419654975945579,0.39085052101853424,0,Ecobee_Thermostat
0.0009737381538265877,0.041264142382513136,0.02390227211905133,0.0018324916580919,0.07427660946830142,0.038006594385369685,0.002832083005798405,0.12126375172606466,0.04315344599478763,0.0033574764509579197,0.13530129156083706,0.04591193845692031,0.01514396585879311,0.10548725791279097,0.06391038450120398,0.0009737381538265877,0.041264142382513136,0.02390227211905133,0.0018324916580919,0.07427660946830142,0.038006594385369685,0.002832083005798405,0.12126375172606466,0.04315344599478763,0.0033574764509579197,0.13530129156083706,0.04591193845692031,0.01514396585879311,0.10548725791279097,0.06391038450120398,0.001010577006277118,0.04075776673758864,0.15746607204772814,0.10952327566480594,0.04343213695199905,0.4304344469914325,0.34729452252701165,0.0019140556013821203,0.07326149659574467,0.19495280035993065,0.12423385067148605,0.04731340874508914,0.3687751294806309,0.3108071898441271,0.003098255773720169,0.11817243893617024,0.20773331413516452,0.16313521475177306,0.049027507027401634,0.3296778852301757,0.25185887538662177,0.0033693485105957487,0.13722485567375886,0.207446204598122,0.17792481822695033,0.057183802396046576,0.3799288567825732,0.2328742666493548,0.012090729965889528,0.13678463127659574,0.2545243035265016,0.20589634737588647,0.08101129150517365,0.4167726166644356,0.3185948010298077,0.001010577006277118,1.2132362420262596e-09,6.570749299319726e-17,0.0019140556013821203,2.562565741303815e-09,1.5294400581632652e-16,0.003098255773720169,5.034974527461259e-09,2.743230843537415e-16,0.0033693485105957487,7.368496541263945e-09,4.564253401360544e-16,0.012090729965889528,1.0524232353370896e-08,8.503678875850339e-16,0.0010122883202411184,0.04075776673758864,0.15746607204772814,0.10952327566480594,0.05719026528601572,0.4252943324864561,0.2846390235810581,0.001918406868449918,0.07326149659574467,0.19495280035993065,0.12423385067148605,0.05782589750961928,0.3916518058781341,0.2530966378945897,0.003114456117087625,0.11817243893617024,0.20773331413516452,0.16313521475177306,0.05766699830985925,0.3639877068067169,0.210977909331576,0.0033879418572272677,0.13722485567375886,0.20516248149929325,0.17792481822695033,0.060229239538583626,0.4361147074609672,0.2273038692170364,0.012090729965889528,0.13678463127659574,0.2535656802347816,0.20589634737588647,0.08116070663403059,0.5396037112356895,0.3872919717451845,0,Ecobee_Thermostat
0.0013213698011640116,0.19331136393296927,0.007328092575096528,0.002441002077182057,0.1855639985594185,0.01690779692795192,0.003995837751892403,0.1738556569897412,0.02984627163384062,0.004129662431112669,0.1701337676552944,0.037877352108589474,0.01410751778594751,0.11844318262763245,0.06412986524013436,0.0013213698011640116,0.19331136393296927,0.007328092575096528,0.002441002077182057,0.1855639985594185,0.01690779692795192,0.003995837751892403,0.1738556569897412,0.02984627163384062,0.004129662431112669,0.1701337676552944,0.037877352108589474,0.01410751778594751,0.11844318262763245,0.06412986524013436,0.0013713603935490133,0.19093913078014185,0.08718923653878792,0.17106847284612947,0.010133416044527487,0.4376318586220596,0.4215096018475855,0.002549650732751873,0.18302795921985826,0.13002998472327154,0.1761271697408321,0.023938012455388617,0.38018844361589,0.3981867687994287,0.004371385851261346,0.169423645106383,0.1727601025817033,0.20480494964539012,0.042751208723193435,0.3420106456835182,0.3417464315778909,0.004503391233879675,0.16297439177304962,0.19156672363470129,0.21541528765957446,0.056564100617608686,0.3880162727111262,0.28773061999571936,0.011802790112768184,0.1469837396453901,0.2468016171823451,0.2321758172340425,0.10100869187218467,0.4257250904395192,0.346402411459509,0.0013713603935490133,1.0026111649406124e-09,1.1117977100340135e-16,0.002549650732751873,2.730124793745717e-09,3.568760950680273e-16,0.004371385851261346,6.828066584355979e-09,8.429214040816328e-16,0.004503391233879675,9.520199340809143e-09,1.0930958981292518e-15,0.011802790112768184,1.1037947533126414e-08,1.0816221848639462e-15,0.0013736826591226213,0.19093913078014185,0.08718923653878792,0.17106847284612947,0.01334340864877525,0.4471504133218689,0.363462262073658,0.0025554469129985703,0.18302795921985826,0.13002998472327154,0.1761271697408321,0.029256760219648462,0.4283098507787462,0.3444495910250421,0.004394243212613743,0.169423645106383,0.1727601025817033,0.20480494964539012,0.050284708129396685,0.4003117188797273,0.30205172151657544,0.004528242659597598,0.16297439177304962,0.18945781374850185,0.21541528765957446,0.0595765343092685,0.4554478297265025,0.28084804799717017,0.011802790112768184,0.1469837396453901,0.2458720800992959,0.2321758172340425,0.10119498968859204,0.5468321850535968,0.41142931652340703,0,Ecobee_Thermostat
6.007140878477868e-11,9.118996599499773e-10,7.902554541680668e-10,8.573307503680072e-08,2.1057142424590887e-06,1.894642445377853e-06,0.0001022739143607984,0.004712311747692786,0.004140321383182237,0.00201776424691518,0.06942445679672139,0.04554076123386072,0.013845908649114428,0.08499208648331946,0.04926665838174425,6.007140878477868e-11,9.118996599499773e-10,7.902554541680668e-10,8.573307503680072e-08,2.1057142424590887e-06,1.894642445377853e-06,0.0001022739143607984,0.004712311747692786,0.004140321383182237,0.00201776424691518,0.06942445679672139,0.04554076123386072,0.013845908649114428,0.08499208648331946,0.04926665838174425,0.0,0.0,0.0,0.01520269465240306,0.0,0.4377802977070602,0.4278855190375603,0.0,0.0,0.0,0.015739969850546737,0.0,0.3815941154237967,0.4234312073145989,0.0,0.0,0.0,0.01762610903546099,0.0,0.3485147538170725,0.4058127190359077,2.684992884002205e-05,0.0,1.406129860256449e-09,0.01762610903546099,1.7211529917019575e-18,0.3994902983077209,0.37388605595819263,0.003213191393790385,2.172524822686983e-06,0.0017187481315030393,0.017628649695035463,3.5904389691537735e-06,0.4474288371197201,0.5796763236483855,0.0,3.907604787789837e-08,0.0,0.0,3.9073520682927813e-08,0.0,0.0,3.9061217039874885e-08,0.0,2.684992884002205e-05,3.872240191713969e-08,1.6900636219387754e-17,0.003213191393790385,3.2687860335553965e-08,2.5855229982993195e-16,0.0,0.0,0.0,0.01520269465240306,0.0,0.44760117212342215,0.3702340724102554,0.0,0.0,0.0,0.015739969850546737,0.0,0.4328246814089293,0.37084195908235024,0.0,0.0,0.0,0.01762610903546099,0.0,0.4194684440315052,0.366963498836742,2.699809695987793e-05,0.0,1.390650130231783e-09,0.01762610903546099,1.812816417869649e-18,0.4828767070955606,0.36494262929257,0.003213157040768555,0.0,0.0,0.01762610903546099,9.487874058321748e-19,0.5643531851875423,0.4447874540282976,0,Ecobee_Thermostat
2.1883584924199675e-07,2.60638154621351e-07,8.675557206937725e-08,9.506507768773912e-06,4.2955914775447135e-05,6.285796015547752e-05,0.00045079869993727527,0.02216335522631685,0.03782167742958925,0.0033215644504707284,0.17130515579657773,0.1911192087483888,0.013191011830107057,0.12809787738392325,0.10729735899437058,2.1883584924199675e-07,2.60638154621351e-07,8.675557206937725e-08,9.506507768773912e-06,4.2955914775447135e-05,6.285796015547752e-05,0.00045079869993727527,0.02216335522631685,0.03782167742958925,0.0033215644504707284,0.17130515579657773,0.1911192087483888,0.013191011830107057,0.12809787738392325,0.10729735899437058,0.0,0.0,0.0,0.01520269465240306,0.0,0.4377802977070602,0.4278855190375603,0.0,0.0,0.0,0.015739969850546737,0.0,0.3815941154237967,0.4234312073145989,0.0,0.0,0.0,0.01762610903546099,0.0,0.3485147538170725,0.4058127190359077,6.340111636263463e-05,0.0,1.406129860256449e-09,0.01762610903546099,2.442560351260204e-18,0.3994902983077209,0.37388605595819263,0.0027005834331713893,0.0,0.0,0.01762610903546099,1.892000008781877e-18,0.4474248708030867,0.38483290582081614,0.0,3.021113764921013e-08,0.0,0.0,3.020861045421718e-08,0.0,0.0,3.01963068110552e-08,1.469387755102041e-29,6.340111636263463e-05,3.0821172642056834e-08,4.792449532312925e-17,0.0027005834331713893,3.770585507156e-08,1.873311768707483e-16,0.0,0.0,0.0,0.01520269465240306,0.0,0.44760117212342215,0.3702340724102554,0.0,0.0,0.0,0.015739969850546737,0.0,0.4328246814089293,0.37084195908235024,0.0,0.0,0.0,0.01762610903546099,0.0,0.4194684440315052,0.366963498836742,6.375098783768362e-05,0.0,1.390650130231783e-09,0.01762610903546099,2.5726437613331647e-18,0.4828767070955606,0.36494262929257,0.0027005834331713893,0.0,0.0,0.01762610903546099,1.8954895646185648e-18,0.5643531851875423,0.4447874540282976,0,Ecobee_Thermostat
0.001660381317277325,0.058717390715999324,0.030309397597942888,0.0023760050284939702,0.08499803320919913,0.03894496215958543,0.003015720108635807,0.12324296180610965,0.04218744386967711,0.005406794970238794,0.11761841660515401,0.049359481834490335,0.01802108228188052,0.10068002938494812,0.05106163553740798,0.001660381317277325,0.058717390715999324,0.030309397597942888,0.0023760050284939702,0.08499803320919913,0.03894496215958543,0.003015720108635807,0.12324296180610965,0.04218744386967711,0.005406794970238794,0.11761841660515401,0.049359481834490335,0.01802108228188052,0.10068002938494812,0.05106163553740798,0.0017231975293343605,0.05799683638297876,0.17731931858587188,0.11366026237216635,0.04547334254781322,0.4272376930158576,0.3245932296653948,0.002481760558043973,0.0838363958865248,0.1973447803857332,0.12740351150421567,0.047283408165223584,0.3672110896649311,0.2976181545432157,0.0032914051090733296,0.12026335269503545,0.20533685421937312,0.16356422567375886,0.04833897898772966,0.32954447668331466,0.24842046574031645,0.004798105176799185,0.13216070212765954,0.21373456443146985,0.2287923434751773,0.20660254513531345,0.3788614613976168,0.30728718859555304,0.01515807602894745,0.12501158276595742,0.2239696113427004,0.2604008946099291,0.18727195560503607,0.43724705911018624,0.3714274470037313,0.0017231975293343605,4.61374669352716e-10,5.688516290816326e-18,0.002481760558043973,8.768039886180843e-10,1.5091339073129252e-17,0.0032914051090733296,1.7944280962089878e-09,3.156275763605442e-17,0.004798105176799185,3.726852683920603e-09,1.174701505612245e-16,0.01515807602894745,8.253058012721075e-09,5.722348086734692e-16,0.0017261155969099766,0.05799683638297876,0.17731931858587188,0.11366026237216635,0.0598780697027528,0.4155868825187787,0.2605281631238151,0.0024874024019792174,0.0838363958865248,0.1973447803857332,0.12740351150421567,0.057789231150070286,0.3866283182994349,0.2393078632393997,0.003308615403129961,0.12026335269503545,0.20533685421937312,0.16356422567375886,0.05685713976906371,0.36359477501458826,0.20749412261390887,0.0048245829461501894,0.13216070212765954,0.21138161436060274,0.2287923434751773,0.2176055746355215,0.4335630784035111,0.2999368196992148,0.01515807602894745,0.12501158276595742,0.22312606719742306,0.2604008946099291,0.1876173551519157,0.5561353397970895,0.43315135238640207,0,Ecobee_Thermostat
